property_id,prop_type,price,baths_half,baths_full,beds,city,postal_code,state_code,county,building_size,lot_size
M9168687810,single_family,604990,1.0,3.0,3,Northridge,91325,CA,Los Angeles,1600.0,3806.0
M1391920971,single_family,4488000,1.0,3.0,4,Marina del Rey,90292,CA,Los Angeles,2628.0,6114.0
M1763313354,single_family,1995000,0.0,2.0,3,Venice,90291,CA,Los Angeles,1365.0,6761.0
M2438533743,single_family,1749000,1.0,3.0,4,Sherman Oaks,91423,CA,Los Angeles,6391.0,18000.0
M2280814125,single_family,1399000,0.0,2.0,3,Los Angeles,90064,CA,Los Angeles,2525.0,23695.0
M1543825084,single_family,7985000,1.0,6.0,5,Los Angeles,90049,CA,Los Angeles,3761.0,17955.0
M1041797839,single_family,2350000,1.0,3.0,3,Beverly Hills,90210,CA,Los Angeles,1831.0,5083.0
M1137702157,single_family,3495000,1.0,3.0,4,Los Angeles,90046,CA,Los Angeles,2147.0,17929.0
M2844179366,single_family,1895000,0.0,3.0,3,Los Angeles,90048,CA,Los Angeles,1216.0,6625.0
M2242331705,single_family,685000,0.0,3.0,4,Sylmar,91342,CA,Los Angeles,1412.0,4680.0
M1568877336,single_family,735000,0.0,2.0,3,Los Angeles,90032,CA,Los Angeles,1150.0,6550.0
M2986964543,single_family,585000,0.0,2.0,3,Los Angeles,90044,CA,Los Angeles,992.0,4727.0
M1846131576,single_family,694000,0.0,2.0,3,North Hollywood,91606,CA,Los Angeles,2615.0,3589106.0
M2816584654,single_family,450000,0.0,1.0,2,Los Angeles,90001,CA,Los Angeles,3054.0,5242.0
M1615636157,single_family,514900,0.0,3.0,4,Sylmar,91342,CA,Los Angeles,1650.0,6249.0
M1468441249,single_family,1789000,0.0,3.0,3,Sherman Oaks,91423,CA,Los Angeles,2450.0,6000.0
M2314747655,single_family,749000,0.0,2.0,4,Lake Balboa,91406,CA,Los Angeles,1185.0,5162.0
M1951982597,single_family,1488000,0.0,3.0,4,Los Angeles,90019,CA,Los Angeles,1796.0,6345.0
M1846847700,single_family,599000,0.0,1.0,2,Sunland,91040,CA,Los Angeles,2078.0,6019.0
M2578766004,single_family,819998,0.0,2.0,4,San Pedro,90731,CA,Los Angeles,2000.0,5510.0
M1034028305,single_family,1640000,1.0,2.0,3,Los Angeles,90046,CA,Los Angeles,1530.0,5299.0
M1484127062,single_family,949000,1.0,2.0,3,Encino,91316,CA,Los Angeles,2171.0,18968.0
M1280542515,single_family,1275000,0.0,2.0,2,Los Angeles,90068,CA,Los Angeles,2301.0,35976.0
M2119474116,single_family,1120000,0.0,3.0,4,Tarzana,91356,CA,Los Angeles,3628.0,7072.0
M1780041390,single_family,999999,0.0,2.0,2,Woodland Hills,91367,CA,Los Angeles,1522.0,7523.0
M1906350191,single_family,1195000,0.0,3.0,3,Woodland Hills,91364,CA,Los Angeles,1358.0,7543.0
M1355645465,single_family,637000,0.0,3.0,3,Winnetka,91306,CA,Los Angeles,2280.0,11177.0
M2841479343,single_family,700000,0.0,2.0,3,West Hills,91304,CA,Los Angeles,2500.0,12050.0
M1644244296,single_family,899000,0.0,3.0,5,Woodland Hills,91367,CA,Los Angeles,1240.0,6276.0
M2380863734,single_family,855000,0.0,2.0,4,Northridge,91325,CA,Los Angeles,2492.0,7710.0
M1244123020,single_family,690000,1.0,1.0,3,Lake Balboa,91406,CA,Los Angeles,2347.0,12164.0
M1211532990,single_family,675000,0.0,3.0,4,Granada Hills,91344,CA,Los Angeles,1344.0,6959.0
M2300119809,single_family,799000,0.0,2.0,4,Sun Valley,91352,CA,Los Angeles,2664.0,16916.0
M2484952586,single_family,649000,0.0,3.0,4,Tarzana,91335,CA,Los Angeles,2144.0,6284.0
M1936504636,single_family,979000,0.0,3.0,5,Chatsworth,91311,CA,Los Angeles,1463.0,7194.0
M1720433552,single_family,675000,0.0,3.0,7,Sun Valley,91352,CA,Los Angeles,1650.0,6119.0
M2337118593,single_family,675000,0.0,1.0,3,Tarzana,91335,CA,Los Angeles,2288.0,5999.0
M2288076612,single_family,670000,0.0,2.0,4,Reseda,91335,CA,Los Angeles,2812.0,38015.0
M1060439189,single_family,925000,1.0,2.0,3,Lake Balboa,91406,CA,Los Angeles,2585.0,18635.0
M1365501343,single_family,1199999,0.0,3.0,3,Sylmar,91342,CA,Los Angeles,1631.0,6749.0
M1704182453,single_family,1295000,0.0,3.0,4,Woodland Hills,91364,CA,Los Angeles,2311.0,11699.0
M2738014229,single_family,649000,0.0,2.0,3,Van Nuys,91405,CA,Los Angeles,2000.0,17480.0
M1752150018,single_family,795000,0.0,3.0,4,Northridge,91325,CA,Los Angeles,2389.0,9726.0
M2848066855,single_family,795000,0.0,3.0,3,Winnetka,91306,CA,Los Angeles,1156.0,5949.0
M1037058922,single_family,800000,0.0,3.0,4,Reseda,91335,CA,Los Angeles,1066.0,5364.0
M1626623803,single_family,579000,0.0,2.0,3,Sylmar,91342,CA,Los Angeles,2178.0,28335.0
M2394273176,single_family,499990,1.0,1.0,3,Panorama City,91402,CA,Los Angeles,1350.0,7942.0
M1749464944,single_family,1839000,0.0,2.0,4,Los Angeles,90077,CA,Los Angeles,6958.0,13665.0
M2739195367,single_family,3499999,0.0,6.0,5,Sherman Oaks,91403,CA,Los Angeles,3202.0,5861.0
M1514450167,single_family,950000,0.0,2.0,2,Sherman Oaks,91411,CA,Los Angeles,2329.0,8147.0
M1013676729,single_family,899000,1.0,3.0,4,Northridge,91325,CA,Los Angeles,1794.0,7578.0
M1338583961,single_family,849950,0.0,3.0,4,Granada Hills,91344,CA,Los Angeles,1921.0,5710.0
M2293460578,single_family,599999,0.0,2.0,4,Sylmar,91342,CA,Los Angeles,2496.0,2730.0
M1474624247,single_family,1099900,0.0,3.0,5,Encino,91316,CA,Los Angeles,3132.0,6423.0
M1367077182,single_family,550000,0.0,4.0,6,Los Angeles,90001,CA,Los Angeles,1290.0,4717.0
M2815997325,single_family,1100000,0.0,4.0,4,Woodland Hills,91364,CA,Los Angeles,1440.0,8007.0
M2995982901,single_family,625000,0.0,1.0,3,Los Angeles,90047,CA,Los Angeles,896.0,6136.0
M1975504927,single_family,525000,0.0,2.0,2,Wilmington,90744,CA,Los Angeles,1666.0,5861.0
M1884137763,single_family,674900,0.0,1.0,2,Los Angeles,90043,CA,Los Angeles,900.0,4000.0
M2404153023,single_family,2100000,0.0,2.0,3,Venice,90291,CA,Los Angeles,1119.0,5979.0
M1784381207,single_family,479000,0.0,1.0,3,Los Angeles,90002,CA,Los Angeles,1010.0,4561.0
M2881738117,single_family,599000,0.0,1.0,2,San Pedro,90731,CA,Los Angeles,3219.0,8211.0
M2259616101,single_family,936000,0.0,1.0,2,Los Angeles,90026,CA,Los Angeles,990.0,4454.0
M1481148935,single_family,2395000,0.0,3.0,5,Studio City,91604,CA,Los Angeles,2056.0,7425.0
M1376734136,single_family,490000,0.0,2.0,3,East Los Angeles,90023,CA,Los Angeles,1425.0,7685.0
M1433905167,single_family,1849000,0.0,3.0,4,Los Angeles,90045,CA,Los Angeles,1020.0,5604.0
M1350061871,single_family,654995,0.0,2.0,3,Sylmar,91342,CA,Los Angeles,911.0,4426.0
M2847867227,single_family,689000,0.0,1.0,2,Los Angeles,90018,CA,Los Angeles,1748.0,7917.0
M2951693839,single_family,679000,0.0,1.0,2,Los Angeles,90016,CA,Los Angeles,984.0,6500.0
M2475543195,single_family,1645000,0.0,2.0,3,Los Angeles,90008,CA,Los Angeles,1317.0,6229.0
M1869531959,single_family,600000,0.0,1.0,3,Torrance,90501,CA,Los Angeles,2400.0,1695.0
M1398220138,single_family,490000,0.0,2.0,4,Los Angeles,90061,CA,Los Angeles,2690.0,5918.0
M2842146154,single_family,849000,1.0,1.0,3,Los Angeles,90012,CA,Los Angeles,1521.0,5500.0
M2046069992,single_family,985000,0.0,3.0,3,Porter Ranch,91326,CA,Los Angeles,5664.0,52272.0
M1183990310,single_family,1350000,0.0,2.0,3,Studio City,91604,CA,Los Angeles,4437.0,11488.0
M2114824127,single_family,1799000,1.0,5.0,5,Granada Hills,91344,CA,Los Angeles,3338.0,10986.0
M1660971629,single_family,1449000,0.0,4.0,5,Granada Hills,91344,CA,Los Angeles,1552.0,6952.0
M2376695024,single_family,1199999,0.0,4.0,4,Tarzana,91335,CA,Los Angeles,7200.0,11575.0
M2692442353,single_family,1995000,0.0,2.0,3,Los Angeles,90049,CA,Los Angeles,2320.0,7937.0
M2954720056,single_family,3295000,0.0,8.0,6,Pacific Palisades,90272,CA,Los Angeles,3075.0,5745.0
M2450380460,single_family,2149000,0.0,3.0,3,Los Angeles,90026,CA,Los Angeles,4473.0,6218.0
M1513855135,single_family,2250000,0.0,6.0,5,Los Angeles,90066,CA,Los Angeles,1800.0,6750.0
M1244618146,single_family,2249000,0.0,4.0,4,Los Angeles,90068,CA,Los Angeles,1568.0,3750.0
M1059372998,single_family,1395000,0.0,3.0,4,Studio City,91602,CA,Los Angeles,1850.0,11341.0
M1160387670,single_family,1695000,1.0,2.0,3,Los Angeles,90066,CA,Los Angeles,3412.0,5000.0
M2007218948,single_family,1999999,0.0,2.0,3,Los Angeles,90066,CA,Los Angeles,5550.0,18810.0
M1136581425,single_family,2849000,0.0,5.0,4,Los Angeles,90046,CA,Los Angeles,1153.0,7578.0
M1044741848,single_family,6999000,1.0,6.0,5,Los Angeles,90004,CA,Los Angeles,4065.0,6897.0
M1148732876,single_family,1245000,0.0,2.0,2,Los Angeles,90046,CA,Los Angeles,911.0,3601.0
M1523479194,single_family,2495513,0.0,3.0,4,Los Angeles,90027,CA,Los Angeles,2065.0,1344.0
M1936610656,single_family,599000,0.0,1.0,3,Torrance,90501,CA,Los Angeles,1459.0,4685.0
M9787799709,single_family,879900,1.0,3.0,4,Los Angeles,90731,CA,Los Angeles,1394.0,1000.0
M2440504986,single_family,995000,0.0,2.0,1,Los Angeles,90026,CA,Los Angeles,4748.0,11116.0
M1286259854,single_family,925000,0.0,3.0,2,Los Angeles,90028,CA,Los Angeles,5286.0,29300.0
M2176293306,single_family,2095000,0.0,7.0,5,Encino,91436,CA,Los Angeles,1714.0,5941.0
M2421630750,single_family,4798000,1.0,5.0,5,Beverly Hills,90210,CA,Los Angeles,1398.0,4761.0
M2237348738,single_family,710000,0.0,2.0,4,Los Angeles,90047,CA,Los Angeles,660.0,3483.0
M2759481857,single_family,475000,0.0,2.0,3,Los Angeles,90061,CA,Los Angeles,2330.0,18743.0
M1217499913,single_family,685000,0.0,1.0,1,Los Angeles,90065,CA,Los Angeles,2700.0,53263.0
M2145862775,single_family,2595000,0.0,3.0,4,Los Angeles,90077,CA,Los Angeles,1064.0,5200.0
M2775492395,single_family,2099000,1.0,4.0,4,Sherman Oaks,91403,CA,Los Angeles,2073.0,6534.0
M2152708336,single_family,670000,0.0,2.0,2,Los Angeles,90062,CA,Los Angeles,1978.0,1607.0
M2688278717,single_family,949500,0.0,4.0,4,North Hollywood,91601,CA,Los Angeles,2695.0,13101.0
M9082890240,single_family,990141,1.0,3.0,3,Highland Park,90042,CA,Los Angeles,3327.0,4697.0
M1276331463,single_family,1600000,1.0,3.0,4,Los Angeles,90068,CA,Los Angeles,2467.0,2501.0
M2311129006,single_family,3797000,0.0,5.0,5,Pacific Palisades,90272,CA,Los Angeles,7371.0,21306.0
M1131765742,single_family,3499000,1.0,3.0,3,Venice,90291,CA,Los Angeles,3060.0,5907.0
M2936063025,single_family,6495000,0.0,7.0,6,Los Angeles,90024,CA,Los Angeles,1373.0,6802.0
M1303577942,single_family,4200000,0.0,4.0,4,Beverly Hills,90210,CA,Los Angeles,7013.0,14744.0
M2788457091,single_family,1520000,0.0,3.0,3,Los Angeles,90039,CA,Los Angeles,1753.0,6889.0
M1406691582,single_family,6795000,1.0,6.0,6,Beverly Hills,90210,CA,Los Angeles,3063.0,15095.0
M9501198503,single_family,619379,1.0,3.0,3,Northridge,91325,CA,Los Angeles,6500.0,10297.0
M2675150956,single_family,1850000,1.0,2.0,4,Los Angeles,90049,CA,Los Angeles,2837.0,6336.0
M1014500951,single_family,5750000,0.0,4.0,4,Los Angeles,90069,CA,Los Angeles,4683.0,12297.0
M2596009466,single_family,6995000,0.0,8.0,6,Los Angeles,90024,CA,Los Angeles,41000.0,58719.0
M1075414565,single_family,3550000,0.0,4.0,4,Los Angeles,90069,CA,Los Angeles,3286.0,6653.0
M2839760921,single_family,4495000,1.0,5.0,6,Los Angeles,90046,CA,Los Angeles,18850.0,69689.0
M1800407488,single_family,100000000,0.0,21.0,8,Los Angeles,90077,CA,Los Angeles,6000.0,20596.0
M1537453923,single_family,2299000,1.0,4.0,4,Los Angeles,90027,CA,Los Angeles,2068.0,7499.0
M1238213354,single_family,56000000,5.0,10.0,9,Los Angeles,90049,CA,Los Angeles,2800.0,5686.0
M1983086298,single_family,5295000,0.0,7.0,5,Studio City,91604,CA,Los Angeles,1448.0,7500.0
M1055944531,single_family,1599000,1.0,2.0,3,Studio City,91602,CA,Los Angeles,1529.0,5150.0
M1360254366,single_family,2399000,0.0,4.0,4,Los Angeles,90068,CA,Los Angeles,2097.0,5750.0
M2747307970,single_family,1499000,0.0,3.0,2,Valley Village,91607,CA,Los Angeles,1643.0,5185.0
M1967344389,single_family,1885000,0.0,3.0,3,Venice,90291,CA,Los Angeles,22000.0,7246.0
M1983666872,single_family,2189000,0.0,3.0,4,Los Angeles,90066,CA,Los Angeles,2679.0,4834.0
M2055450644,single_family,1269888,1.0,2.0,3,Los Angeles,90065,CA,Los Angeles,2368.0,8259.0
M1431994454,single_family,520000,0.0,1.0,3,Los Angeles,90001,CA,Los Angeles,1329.0,5100.0
M2287573782,single_family,1495000,0.0,28.0,15,Los Angeles,90037,CA,Los Angeles,4280.0,4835.0
M2890808965,single_family,2995000,0.0,3.0,4,Pacific Palisades,90272,CA,Los Angeles,1440.0,3927.0
M2414866018,single_family,1459000,1.0,2.0,4,Los Angeles,90039,CA,Los Angeles,2600.0,6077.0
M1370128465,single_family,359900,1.0,2.0,4,Bakersfield,93312,CA,Kern,2602.0,7620.0
M1114412716,single_family,285000,1.0,2.0,4,Bakersfield,93306,CA,Kern,2148.0,6898.0
M9930763529,single_family,349900,0.0,4.0,5,Bakersfield,93304,CA,Kern,1060.0,6271.0
M1475562927,single_family,149999,0.0,1.0,3,Bakersfield,93307,CA,Kern,2051.0,6133.0
M1580313456,single_family,299000,0.0,3.0,5,Bakersfield,93313,CA,Kern,1621.0,9142.0
M1196253984,single_family,269000,0.0,2.0,3,Bakersfield,93309,CA,Kern,1832.0,6765.0
M9213456180,single_family,249900,0.0,2.0,4,Bakersfield,93311,CA,Kern,4192.0,88862.0
M2973461004,single_family,850000,1.0,2.0,4,Bakersfield,93314,CA,Kern,1657.0,13068.0
M1518372568,single_family,259900,0.0,2.0,3,Bakersfield,93308,CA,Kern,2624.0,8042.0
M9052962790,single_family,359500,1.0,2.0,4,Bakersfield,93311,CA,Kern,1540.0,6969.0
M1974008542,single_family,260000,0.0,2.0,4,Bakersfield,93313,CA,Kern,1074.0,8100.0
M1323848200,single_family,184900,0.0,2.0,3,Bakersfield,93306,CA,Kern,2756.0,9148.0
M2067620590,single_family,490000,0.0,3.0,4,Bakersfield,93311,CA,Kern,2253.0,7405.0
M1389245066,single_family,344950,0.0,3.0,4,Bakersfield,93313,CA,Kern,1211.0,7325.0
M1942204430,single_family,189000,0.0,2.0,3,Bakersfield,93306,CA,Kern,2747.0,145926.0
M1842744778,single_family,575000,1.0,3.0,3,Bakersfield,93306,CA,Kern,1522.0,7818.0
M1954621509,single_family,245000,1.0,1.0,3,Bakersfield,93308,CA,Kern,800.0,7069.0
M2113610799,single_family,119000,0.0,1.0,2,Bakersfield,93308,CA,Kern,1960.0,7200.0
M9878870442,single_family,314900,0.0,2.0,3,Bakersfield,93311,CA,Kern,1673.0,6534.0
M2065958144,single_family,309900,0.0,2.0,4,Bakersfield,93314,CA,Kern,1287.0,4864.0
M1751134942,single_family,240000,0.0,2.0,3,Bakersfield,93312,CA,Kern,732.0,6346.0
M1750766560,single_family,119900,0.0,1.0,3,Bakersfield,93308,CA,Kern,1266.0,6000.0
M2779817201,single_family,215000,0.0,2.0,3,Bakersfield,93309,CA,Kern,2724.0,10019.0
M2466458496,single_family,439000,1.0,2.0,4,Bakersfield,93314,CA,Kern,1543.0,7042.0
M1124270002,single_family,236000,0.0,2.0,4,Bakersfield,93309,CA,Kern,1665.0,7925.0
M2600800356,single_family,247900,0.0,2.0,3,Bakersfield,93313,CA,Kern,1514.0,5020.0
M2531183020,single_family,295000,0.0,2.0,3,Bakersfield,93312,CA,Kern,1528.0,9325.0
M1887452537,single_family,315000,0.0,2.0,3,Bakersfield,93311,CA,Kern,1190.0,6969.0
M1976399341,single_family,285000,0.0,2.0,4,Bakersfield,93312,CA,Kern,1869.0,12197.0
M1031438796,single_family,255000,0.0,1.0,3,Bakersfield,93301,CA,Kern,2289.0,4250.0
M1457719572,single_family,270000,0.0,2.0,4,Bakersfield,93309,CA,Kern,1060.0,7389.0
M1208695551,single_family,290000,1.0,2.0,3,Bakersfield,93306,CA,Kern,1780.0,1452.0
M1417815757,single_family,215000,0.0,2.0,2,Bakersfield,93311,CA,Kern,2572.0,7487.0
M1710382662,single_family,219900,1.0,2.0,3,Bakersfield,93309,CA,Kern,1813.0,9058.0
M2491142431,single_family,325000,0.0,3.0,4,Bakersfield,93313,CA,Kern,2619.0,12632.0
M1640438829,single_family,239900,0.0,1.0,3,Bakersfield,93304,CA,Kern,2087.0,10019.0
M2264241481,single_family,425000,0.0,3.0,5,Bakersfield,93312,CA,Kern,1183.0,6969.0
M1298633678,single_family,290000,0.0,2.0,4,Bakersfield,93314,CA,Kern,1894.0,6049.0
M2296568906,single_family,210000,1.0,1.0,3,Bakersfield,93305,CA,Kern,1608.0,6541.0
M1258264329,single_family,325000,0.0,2.0,4,Bakersfield,93312,CA,Kern,1812.0,7837.0
M2208755641,single_family,275000,0.0,2.0,3,Bakersfield,93308,CA,Kern,1486.0,6098.0
M2838615674,single_family,334900,0.0,2.0,3,Bakersfield,93312,CA,Kern,1998.0,13504.0
M1139656281,single_family,249900,0.0,2.0,3,Bakersfield,93313,CA,Kern,1555.0,5962.0
M2562830732,single_family,284500,0.0,2.0,3,Bakersfield,93312,CA,Kern,3367.0,30492.0
M2125552164,single_family,255000,0.0,2.0,3,Bakersfield,93312,CA,Kern,1040.0,7205.0
M2486288412,single_family,625000,1.0,3.0,5,Bakersfield,93306,CA,Kern,1603.0,8291.0
M2088464511,single_family,180000,0.0,2.0,3,Shafter,93263,CA,Kern,1980.0,9313.0
M2641706469,single_family,149900,0.0,2.0,4,Bakersfield,93308,CA,Kern,997.0,6821.0
M1620617016,single_family,310000,1.0,2.0,3,Bakersfield,93311,CA,Kern,958.0,5169.0
M9180409394,single_family,379900,0.0,3.0,5,Bakersfield,93306,CA,Kern,1843.0,9159.0
M1143257443,single_family,162500,0.0,1.0,3,Bakersfield,93306,CA,Kern,1720.0,7202.0
M2152441911,single_family,110000,0.0,1.0,2,Bakersfield,93308,CA,Kern,1410.0,6534.0
M2366103120,single_family,307500,0.0,2.0,3,Bakersfield,93312,CA,Kern,3241.0,8276.0
M1399193638,single_family,249000,0.0,2.0,3,Bakersfield,93304,CA,Kern,2583.0,10890.0
M1254795448,single_family,242500,0.0,2.0,3,Bakersfield,93308,CA,Kern,1539.0,6534.0
M2106391691,single_family,375000,0.0,3.0,5,Bakersfield,93313,CA,Kern,1911.0,4792.0
M1159894500,single_family,365000,0.0,3.0,3,Bakersfield,93301,CA,Kern,2791.0,7405.0
M2361750708,single_family,245000,0.0,2.0,3,Bakersfield,93311,CA,Kern,1234.0,7201.0
M2907874349,single_family,389000,1.0,3.0,3,Bakersfield,93311,CA,Kern,1959.0,7869.0
M1750550881,single_family,400000,1.0,3.0,3,Bakersfield,93311,CA,Kern,4946.0,123275.0
M1871833552,single_family,335000,0.0,3.0,4,Bakersfield,93311,CA,Kern,2365.0,11326.0
M1297940666,single_family,879000,0.0,5.0,6,Bakersfield,93308,CA,Kern,848.0,6453.0
P417000454148,single_family,332300,0.0,2.0,3,Bakersfield,93313,CA,Kern,1788.0,12197.0
P417000453527,single_family,358900,0.0,3.0,5,Bakersfield,93311,CA,Kern,1824.0,6160.0
P417000451897,single_family,390990,0.0,3.0,4,Bakersfield,93314,CA,Kern,1620.0,6454.0
M2458853158,single_family,350000,1.0,2.0,2,Bakersfield,93308,CA,Kern,2079.0,15682.0
M2068034551,single_family,169000,0.0,1.0,2,Bakersfield,93308,CA,Kern,3293.0,10890.0
M2068146349,single_family,195000,0.0,1.0,3,Bakersfield,93308,CA,Kern,1380.0,6597.0
M1797437432,single_family,279990,0.0,2.0,3,Bakersfield,93306,CA,Kern,5194.0,14810.0
M2574555503,single_family,289900,0.0,2.0,3,Bakersfield,93314,CA,Kern,883.0,4335.0
M2311938063,single_family,611006,0.0,3.0,4,Bakersfield,93314,CA,Kern,1917.0,7863.0
M1160281681,single_family,169000,1.0,2.0,2,Bakersfield,93304,CA,Kern,1704.0,9111.0
M2869391045,single_family,472500,1.0,3.0,3,Bakersfield,93306,CA,Kern,2347.0,9271.0
M9430600868,single_family,280000,0.0,2.0,4,Bakersfield,93306,CA,,1613.0,7627.0
M1595324294,single_family,209900,0.0,2.0,3,Bakersfield,93304,CA,Kern,1824.0,42253.0
M2014852015,single_family,1098000,0.0,4.0,5,Bakersfield,93311,CA,Kern,3024.0,9148.0
M1237264191,single_family,135000,0.0,1.0,2,Bakersfield,93313,CA,Kern,3601.0,12197.0
M1042797205,single_family,349000,0.0,2.0,3,Bakersfield,93311,CA,Kern,2573.0,7503.0
M1468083661,single_family,320000,0.0,2.0,3,Bakersfield,93311,CA,Kern,1264.0,5592.0
M2442825471,single_family,385000,0.0,2.0,4,Bakersfield,93312,CA,Kern,2289.0,4897.0
M1128081980,single_family,232500,0.0,2.0,3,Bakersfield,93309,CA,Kern,2748.0,24394.0
M2501327406,single_family,399900,0.0,2.0,3,Bakersfield,93314,CA,Kern,883.0,6762.0
M9561888155,single_family,359999,0.0,3.0,5,Bakersfield,93311,CA,Kern,1998.0,9376.0
M1682472886,single_family,149900,0.0,1.0,3,Bakersfield,93304,CA,Kern,2503.0,15246.0
M1180746094,single_family,287000,0.0,3.0,3,Bakersfield,93306,CA,Kern,1745.0,8127.0
M1426866826,single_family,539800,1.0,2.0,3,Bakersfield,93311,CA,Kern,2477.0,11761.0
M2961500043,single_family,159000,0.0,1.0,3,Bakersfield,93307,CA,Kern,1322.0,5775.0
P417000449965,single_family,387900,0.0,3.0,4,Bakersfield,93311,CA,Kern,1712.0,5339.0
P417000449150,single_family,377990,1.0,2.0,4,Bakersfield,93314,CA,Kern,1538.0,5014.0
P417000449491,single_family,317900,1.0,3.0,5,Bakersfield,93313,CA,Kern,2291.0,11326.0
P415764358708,single_family,367990,0.0,3.0,4,Bakersfield,93314,CA,Kern,1435.0,5017.0
M1076664243,single_family,355000,0.0,2.0,4,Bakersfield,93314,CA,Kern,2529.0,6800.0
M2393004055,single_family,419900,1.0,2.0,4,Bakersfield,93314,CA,Kern,3697.0,214315.0
M1905921403,single_family,278500,0.0,2.0,4,Bakersfield,93304,CA,Kern,1678.0,6423.0
M1801352985,single_family,405000,0.0,2.0,4,Bakersfield,93311,CA,Kern,2640.0,9835.0
M1461460993,single_family,245000,0.0,2.0,4,Bakersfield,93308,CA,Kern,1314.0,8276.0
M2752224996,single_family,259990,0.0,2.0,4,Bakersfield,93306,CA,Kern,1316.0,8400.0
M2337698248,single_family,266900,0.0,2.0,3,Bakersfield,93312,CA,Kern,1790.0,15011.0
M1940148322,single_family,359450,0.0,3.0,4,Bakersfield,93312,CA,Kern,1984.0,8739.0
M2479499194,single_family,949500,0.0,3.0,3,Bakersfield,93308,CA,Kern,872.0,3920.0
M2551923184,single_family,270000,0.0,2.0,4,Bakersfield,93313,CA,Kern,1182.0,6826.0
P414212920849,single_family,330000,0.0,2.0,4,Shafter,93263,CA,Kern,1688.0,6725.0
P415024287745,single_family,320900,0.0,2.0,4,Shafter,93263,CA,Kern,1984.0,6708.0
P414243926366,single_family,301750,0.0,2.0,3,Shafter,93263,CA,Kern,1171.0,8641.0
P414110312153,single_family,348000,0.0,3.0,3,Shafter,93263,CA,Kern,1936.0,5737.0
P413217972868,single_family,316400,0.0,2.0,3,Shafter,93263,CA,Kern,986.0,5011.0
P413833273453,single_family,464990,0.0,3.0,4,Bakersfield,93314,CA,Kern,2046.0,7231.0
P414184012850,single_family,352990,0.0,3.0,4,Bakersfield,93314,CA,Kern,1092.0,7405.0
P412978403702,single_family,310900,0.0,2.0,4,Shafter,93263,CA,Kern,1074.0,4701.0
P415101254804,single_family,345000,1.0,2.0,4,Shafter,93263,CA,Kern,2814.0,11326.0
P415470752511,single_family,308900,0.0,2.0,3,Shafter,93263,CA,Kern,1300.0,5662.0
M2201858293,single_family,279800,0.0,2.0,3,Bakersfield,93312,CA,Kern,1523.0,6157.0
M1321781298,single_family,330000,1.0,2.0,3,Bakersfield,93312,CA,Kern,2153.0,6970.0
M1278450058,single_family,199000,0.0,2.0,2,Bakersfield,93309,CA,Kern,2220.0,14375.0
M1497100716,single_family,214900,0.0,1.0,4,Lamont,93241,CA,Kern,1646.0,6164.0
M1534256786,single_family,110000,0.0,1.0,3,Bakersfield,93307,CA,Kern,2573.0,100188.0
M2417375982,single_family,335000,0.0,2.0,4,Bakersfield,93314,CA,Kern,2563.0,7199.0
M1330504283,single_family,135000,0.0,1.0,2,Bakersfield,93308,CA,Kern,2154.0,7841.0
M1045600374,single_family,189000,0.0,1.0,2,Bakersfield,93309,CA,Kern,4177.0,12197.0
M1248902354,single_family,484000,1.0,2.0,3,Bakersfield,93312,CA,Kern,1271.0,6519.0
M2908906426,single_family,225000,0.0,2.0,3,Bakersfield,93309,CA,Kern,2750.0,13939.0
M1529835774,single_family,280000,0.0,2.0,3,Bakersfield,93314,CA,Kern,1195.0,7939.0
M2714873329,single_family,440000,0.0,2.0,2,Bakersfield,93311,CA,Kern,1159.0,7147.0
M2763588143,single_family,369000,1.0,2.0,3,Bakersfield,93308,CA,Kern,1724.0,6098.0
M2274607007,single_family,279900,1.0,2.0,4,Bakersfield,93312,CA,Kern,1628.0,5887.0
M2886983227,single_family,362000,0.0,2.0,3,Shafter,93263,CA,Kern,3514.0,40511.0
M2815884855,single_family,899000,1.0,4.0,5,Bakersfield,93311,CA,Kern,1064.0,6416.0
M1186003741,single_family,660000,0.0,3.0,4,Bakersfield,93314,CA,Kern,1079.0,5300.0
M2685344888,single_family,191500,0.0,2.0,3,Bakersfield,93308,CA,Kern,1626.0,6055.0
M2649780920,single_family,302500,0.0,2.0,3,Bakersfield,93311,CA,Kern,2972.0,9603.0
M1507229868,single_family,490000,1.0,3.0,5,Bakersfield,93306,CA,Kern,2070.0,43560.0
M1159814893,single_family,179900,0.0,1.0,3,Bakersfield,93308,CA,Kern,2387.0,8999.0
P412450485893,single_family,322990,0.0,2.0,3,Bakersfield,93314,CA,Kern,1344.0,5661.0
P415434808956,single_family,434990,1.0,2.0,4,Bakersfield,93314,CA,Kern,933.0,6643.0
M1425463498,single_family,189900,1.0,1.0,3,Bakersfield,93309,CA,Kern,2127.0,11761.0
M9599681331,single_family,274900,0.0,2.0,3,Bakersfield,93311,CA,Kern,1055.0,4498.0
P417000442332,single_family,257900,0.0,2.0,3,Bakersfield,93313,CA,Kern,3092.0,9342.0
P417000442917,single_family,328900,0.0,3.0,5,Bakersfield,93311,CA,Kern,1655.0,9016.0
M2131210809,single_family,399000,0.0,3.0,5,Bakersfield,93313,CA,Kern,2436.0,10019.0
P412345886097,single_family,420990,1.0,2.0,4,Bakersfield,93314,CA,Kern,2188.0,7522.0
